condition,family,seed,planner,event_target,route,path_length,route_risk,all_returnable,min_recoverability,mean_recoverability,terminal_recoverability,commitment_loss,maximum_single_step_loss,bottleneck_exposure,fragility_penalty,event_blocks_route,mission_success,objective_value
risk_recovery_conflict,bottleneck,60,J0_shortest,none,resilient,38,4.309425232743424,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
risk_recovery_conflict,bottleneck,60,J1_risk,none,fragile,40,3.5550375800724763,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,False,True,111.10075160144953
risk_recovery_conflict,bottleneck,60,J2_recoverability,none,resilient,38,4.309425232743424,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
risk_recovery_conflict,bottleneck,60,J3_joint,none,fragile,40,3.5550375800724763,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,False,True,143.06172721120564
risk_recovery_conflict,bottleneck,61,J0_shortest,resilient,resilient,38,4.311070797448158,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,38.0
risk_recovery_conflict,bottleneck,61,J1_risk,resilient,fragile,40,3.5204208444802068,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,False,True,110.40841688960414
risk_recovery_conflict,bottleneck,61,J2_recoverability,resilient,resilient,38,4.311070797448158,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,62.75282051282051
risk_recovery_conflict,bottleneck,61,J3_joint,resilient,fragile,40,3.5204208444802068,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,False,True,142.36939249936023
risk_recovery_conflict,bottleneck,62,J0_shortest,fragile,resilient,38,4.3089773117066335,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
risk_recovery_conflict,bottleneck,62,J1_risk,fragile,fragile,40,3.4874175737028947,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,True,False,109.7483514740579
risk_recovery_conflict,bottleneck,62,J2_recoverability,fragile,resilient,38,4.3089773117066335,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
risk_recovery_conflict,bottleneck,62,J3_joint,fragile,fragile,40,3.4874175737028947,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,True,False,141.709327083814
risk_recovery_conflict,bottleneck,63,J0_shortest,fragile,resilient,38,4.291062145203812,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
risk_recovery_conflict,bottleneck,63,J1_risk,fragile,fragile,40,3.5709448875535825,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,True,False,111.41889775107165
risk_recovery_conflict,bottleneck,63,J2_recoverability,fragile,resilient,38,4.291062145203812,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
risk_recovery_conflict,bottleneck,63,J3_joint,fragile,fragile,40,3.5709448875535825,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,True,False,143.37987336082776
risk_recovery_conflict,bottleneck,64,J0_shortest,none,resilient,38,4.322122136141999,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
risk_recovery_conflict,bottleneck,64,J1_risk,none,fragile,40,3.5431277361209808,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,False,True,110.86255472241962
risk_recovery_conflict,bottleneck,64,J2_recoverability,none,resilient,38,4.322122136141999,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
risk_recovery_conflict,bottleneck,64,J3_joint,none,fragile,40,3.5431277361209808,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,False,True,142.82353033217572
risk_recovery_conflict,bottleneck,65,J0_shortest,fragile,resilient,38,4.292581976917338,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
risk_recovery_conflict,bottleneck,65,J1_risk,fragile,fragile,40,3.5274652828278956,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,True,False,110.54930565655792
risk_recovery_conflict,bottleneck,65,J2_recoverability,fragile,resilient,38,4.292581976917338,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
risk_recovery_conflict,bottleneck,65,J3_joint,fragile,fragile,40,3.5274652828278956,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,True,False,142.51028126631402
risk_recovery_conflict,bottleneck,66,J0_shortest,fragile,resilient,38,4.273834201537723,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
risk_recovery_conflict,bottleneck,66,J1_risk,fragile,fragile,40,3.508382856001127,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,True,False,110.16765712002254
risk_recovery_conflict,bottleneck,66,J2_recoverability,fragile,resilient,38,4.273834201537723,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
risk_recovery_conflict,bottleneck,66,J3_joint,fragile,fragile,40,3.508382856001127,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,True,False,142.12863272977864
risk_recovery_conflict,bottleneck,67,J0_shortest,resilient,resilient,38,4.279866276347963,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,38.0
risk_recovery_conflict,bottleneck,67,J1_risk,resilient,fragile,40,3.4850930256368406,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,False,True,109.70186051273681
risk_recovery_conflict,bottleneck,67,J2_recoverability,resilient,resilient,38,4.279866276347963,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,62.75282051282051
risk_recovery_conflict,bottleneck,67,J3_joint,resilient,fragile,40,3.4850930256368406,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,False,True,141.6628361224929
risk_recovery_conflict,bottleneck,68,J0_shortest,resilient,resilient,38,4.2698233918617525,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,38.0
risk_recovery_conflict,bottleneck,68,J1_risk,resilient,fragile,40,3.5436915271031926,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,False,True,110.87383054206386
risk_recovery_conflict,bottleneck,68,J2_recoverability,resilient,resilient,38,4.2698233918617525,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,62.75282051282051
risk_recovery_conflict,bottleneck,68,J3_joint,resilient,fragile,40,3.5436915271031926,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,False,True,142.83480615181995
risk_recovery_conflict,bottleneck,69,J0_shortest,none,resilient,38,4.2728557818317725,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
risk_recovery_conflict,bottleneck,69,J1_risk,none,fragile,40,3.5156984328057734,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,False,True,110.31396865611546
risk_recovery_conflict,bottleneck,69,J2_recoverability,none,resilient,38,4.2728557818317725,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
risk_recovery_conflict,bottleneck,69,J3_joint,none,fragile,40,3.5156984328057734,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,False,True,142.27494426587157
risk_recovery_conflict,bottleneck,70,J0_shortest,fragile,resilient,38,4.283559156167719,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
risk_recovery_conflict,bottleneck,70,J1_risk,fragile,fragile,40,3.5403765387211483,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,True,False,110.80753077442297
risk_recovery_conflict,bottleneck,70,J2_recoverability,fragile,resilient,38,4.283559156167719,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
risk_recovery_conflict,bottleneck,70,J3_joint,fragile,fragile,40,3.5403765387211483,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,True,False,142.76850638417906
risk_recovery_conflict,bottleneck,71,J0_shortest,fragile,resilient,38,4.2403808412294905,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
risk_recovery_conflict,bottleneck,71,J1_risk,fragile,fragile,40,3.507164320214665,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,True,False,110.14328640429329
risk_recovery_conflict,bottleneck,71,J2_recoverability,fragile,resilient,38,4.2403808412294905,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
risk_recovery_conflict,bottleneck,71,J3_joint,fragile,fragile,40,3.507164320214665,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,True,False,142.1042620140494
risk_recovery_conflict,bottleneck,72,J0_shortest,fragile,resilient,38,4.296675170248482,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
risk_recovery_conflict,bottleneck,72,J1_risk,fragile,fragile,40,3.5116473125479386,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,True,False,110.23294625095878
risk_recovery_conflict,bottleneck,72,J2_recoverability,fragile,resilient,38,4.296675170248482,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
risk_recovery_conflict,bottleneck,72,J3_joint,fragile,fragile,40,3.5116473125479386,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,True,False,142.19392186071488
risk_recovery_conflict,bottleneck,73,J0_shortest,fragile,resilient,38,4.32034792228337,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
risk_recovery_conflict,bottleneck,73,J1_risk,fragile,fragile,40,3.524526812492946,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,True,False,110.49053624985892
risk_recovery_conflict,bottleneck,73,J2_recoverability,fragile,resilient,38,4.32034792228337,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
risk_recovery_conflict,bottleneck,73,J3_joint,fragile,fragile,40,3.524526812492946,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,True,False,142.451511859615
risk_recovery_conflict,bottleneck,74,J0_shortest,none,resilient,38,4.334412993082295,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
risk_recovery_conflict,bottleneck,74,J1_risk,none,fragile,40,3.538555392780968,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,False,True,110.77110785561936
risk_recovery_conflict,bottleneck,74,J2_recoverability,none,resilient,38,4.334412993082295,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
risk_recovery_conflict,bottleneck,74,J3_joint,none,fragile,40,3.538555392780968,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,False,True,142.73208346537547
risk_recovery_conflict,bottleneck,75,J0_shortest,resilient,resilient,38,4.288656490073033,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,38.0
risk_recovery_conflict,bottleneck,75,J1_risk,resilient,fragile,40,3.5134460775775156,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,False,True,110.2689215515503
risk_recovery_conflict,bottleneck,75,J2_recoverability,resilient,resilient,38,4.288656490073033,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,62.75282051282051
risk_recovery_conflict,bottleneck,75,J3_joint,resilient,fragile,40,3.5134460775775156,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,False,True,142.2298971613064
risk_recovery_conflict,bottleneck,76,J0_shortest,none,resilient,38,4.3458972179891004,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
risk_recovery_conflict,bottleneck,76,J1_risk,none,fragile,40,3.555739636502725,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,False,True,111.1147927300545
risk_recovery_conflict,bottleneck,76,J2_recoverability,none,resilient,38,4.3458972179891004,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
risk_recovery_conflict,bottleneck,76,J3_joint,none,fragile,40,3.555739636502725,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,False,True,143.0757683398106
risk_recovery_conflict,bottleneck,77,J0_shortest,fragile,resilient,38,4.290323280354569,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
risk_recovery_conflict,bottleneck,77,J1_risk,fragile,fragile,40,3.4923247043790497,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,True,False,109.846494087581
risk_recovery_conflict,bottleneck,77,J2_recoverability,fragile,resilient,38,4.290323280354569,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
risk_recovery_conflict,bottleneck,77,J3_joint,fragile,fragile,40,3.4923247043790497,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,True,False,141.8074696973371
risk_recovery_conflict,bottleneck,78,J0_shortest,none,resilient,38,4.31593917702011,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
risk_recovery_conflict,bottleneck,78,J1_risk,none,fragile,40,3.582219997691163,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,False,True,111.64439995382325
risk_recovery_conflict,bottleneck,78,J2_recoverability,none,resilient,38,4.31593917702011,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
risk_recovery_conflict,bottleneck,78,J3_joint,none,fragile,40,3.582219997691163,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,False,True,143.60537556357934
risk_recovery_conflict,bottleneck,79,J0_shortest,resilient,resilient,38,4.3439761919453055,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,38.0
risk_recovery_conflict,bottleneck,79,J1_risk,resilient,fragile,40,3.531749093973006,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,False,True,110.63498187946011
risk_recovery_conflict,bottleneck,79,J2_recoverability,resilient,resilient,38,4.3439761919453055,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,62.75282051282051
risk_recovery_conflict,bottleneck,79,J3_joint,resilient,fragile,40,3.531749093973006,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,False,True,142.5959574892162
risk_recovery_conflict,bottleneck,80,J0_shortest,resilient,resilient,38,4.347625990931812,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,38.0
risk_recovery_conflict,bottleneck,80,J1_risk,resilient,fragile,40,3.520229448485313,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,False,True,110.40458896970625
risk_recovery_conflict,bottleneck,80,J2_recoverability,resilient,resilient,38,4.347625990931812,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,62.75282051282051
risk_recovery_conflict,bottleneck,80,J3_joint,resilient,fragile,40,3.520229448485313,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,False,True,142.36556457946236
risk_recovery_conflict,bottleneck,81,J0_shortest,resilient,resilient,38,4.2622129811772655,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,38.0
risk_recovery_conflict,bottleneck,81,J1_risk,resilient,fragile,40,3.5309497598963504,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,False,True,110.618995197927
risk_recovery_conflict,bottleneck,81,J2_recoverability,resilient,resilient,38,4.2622129811772655,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,62.75282051282051
risk_recovery_conflict,bottleneck,81,J3_joint,resilient,fragile,40,3.5309497598963504,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,False,True,142.5799708076831
risk_recovery_conflict,bottleneck,82,J0_shortest,fragile,resilient,38,4.305514827762718,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
risk_recovery_conflict,bottleneck,82,J1_risk,fragile,fragile,40,3.504897650285569,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,True,False,110.09795300571139
risk_recovery_conflict,bottleneck,82,J2_recoverability,fragile,resilient,38,4.305514827762718,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
risk_recovery_conflict,bottleneck,82,J3_joint,fragile,fragile,40,3.504897650285569,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,True,False,142.0589286154675
risk_recovery_conflict,bottleneck,83,J0_shortest,fragile,resilient,38,4.287879547379599,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
risk_recovery_conflict,bottleneck,83,J1_risk,fragile,fragile,40,3.5500245452746193,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,True,False,111.00049090549238
risk_recovery_conflict,bottleneck,83,J2_recoverability,fragile,resilient,38,4.287879547379599,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
risk_recovery_conflict,bottleneck,83,J3_joint,fragile,fragile,40,3.5500245452746193,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,True,False,142.96146651524847
risk_recovery_conflict,bottleneck,84,J0_shortest,resilient,resilient,38,4.2592720904284915,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,38.0
risk_recovery_conflict,bottleneck,84,J1_risk,resilient,fragile,40,3.490190486693599,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,False,True,109.80380973387197
risk_recovery_conflict,bottleneck,84,J2_recoverability,resilient,resilient,38,4.2592720904284915,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,62.75282051282051
risk_recovery_conflict,bottleneck,84,J3_joint,resilient,fragile,40,3.490190486693599,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,False,True,141.76478534362806
risk_recovery_conflict,bottleneck,85,J0_shortest,fragile,resilient,38,4.305935302830403,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
risk_recovery_conflict,bottleneck,85,J1_risk,fragile,fragile,40,3.4916073609731093,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,True,False,109.83214721946219
risk_recovery_conflict,bottleneck,85,J2_recoverability,fragile,resilient,38,4.305935302830403,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
risk_recovery_conflict,bottleneck,85,J3_joint,fragile,fragile,40,3.4916073609731093,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,True,False,141.79312282921828
risk_recovery_conflict,bottleneck,86,J0_shortest,fragile,resilient,38,4.249259792000473,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
risk_recovery_conflict,bottleneck,86,J1_risk,fragile,fragile,40,3.51031738235311,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,True,False,110.2063476470622
risk_recovery_conflict,bottleneck,86,J2_recoverability,fragile,resilient,38,4.249259792000473,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
risk_recovery_conflict,bottleneck,86,J3_joint,fragile,fragile,40,3.51031738235311,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,True,False,142.1673232568183
risk_recovery_conflict,bottleneck,87,J0_shortest,resilient,resilient,38,4.312434932204402,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,38.0
risk_recovery_conflict,bottleneck,87,J1_risk,resilient,fragile,40,3.5375446253541782,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,False,True,110.75089250708356
risk_recovery_conflict,bottleneck,87,J2_recoverability,resilient,resilient,38,4.312434932204402,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,62.75282051282051
risk_recovery_conflict,bottleneck,87,J3_joint,resilient,fragile,40,3.5375446253541782,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,False,True,142.71186811683967
risk_recovery_conflict,bottleneck,88,J0_shortest,fragile,resilient,38,4.3012426934555545,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
risk_recovery_conflict,bottleneck,88,J1_risk,fragile,fragile,40,3.5234964943414813,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,True,False,110.46992988682962
risk_recovery_conflict,bottleneck,88,J2_recoverability,fragile,resilient,38,4.3012426934555545,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
risk_recovery_conflict,bottleneck,88,J3_joint,fragile,fragile,40,3.5234964943414813,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,True,False,142.43090549658572
risk_recovery_conflict,bottleneck,89,J0_shortest,resilient,resilient,38,4.290482489889403,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,38.0
risk_recovery_conflict,bottleneck,89,J1_risk,resilient,fragile,40,3.5028613114013596,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,False,True,110.05722622802719
risk_recovery_conflict,bottleneck,89,J2_recoverability,resilient,resilient,38,4.290482489889403,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,True,False,62.75282051282051
risk_recovery_conflict,bottleneck,89,J3_joint,resilient,fragile,40,3.5028613114013596,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,False,True,142.0182018377833
risk_recovery_conflict,bottleneck,90,J0_shortest,none,resilient,38,4.276445041758345,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,38.0
risk_recovery_conflict,bottleneck,90,J1_risk,none,fragile,40,3.5332669553495366,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,False,True,110.66533910699073
risk_recovery_conflict,bottleneck,90,J2_recoverability,none,resilient,38,4.276445041758345,True,0.496,0.7796410256410256,0.58,0.7080000000000001,0.16000000000000003,0.02564102564102564,1.2376410256410257,False,True,62.75282051282051
risk_recovery_conflict,bottleneck,90,J3_joint,none,fragile,40,3.5332669553495366,True,0.37399999999999994,0.5600487804878048,0.58,0.5940000000000001,0.18400000000000005,0.3780487804878049,1.598048780487805,False,True,142.62631471674683
