cell_id_cov,row_cov,col_cov,center_x_cov,center_z_cov,covered,idx,cell_id_unc,row_unc,col_unc,center_x_unc,center_z_unc,feature_density_norm,uncertainty,priority
543,17,16,-7.0463482786254446,-15.832993293053043,0,543,543,17,16,-7.0463482786254446,-15.832993293053043,0.0,1.0,1.5
544,17,17,-6.0463482786254446,-15.832993293053043,0,544,544,17,17,-6.0463482786254446,-15.832993293053043,0.0,1.0,1.5
545,17,18,-5.0463482786254446,-15.832993293053043,0,545,545,17,18,-5.0463482786254446,-15.832993293053043,0.0,1.0,1.5
546,17,19,-4.0463482786254446,-15.832993293053043,0,546,546,17,19,-4.0463482786254446,-15.832993293053043,0.0,1.0,1.5
547,17,20,-3.046348278625445,-15.832993293053043,0,547,547,17,20,-3.046348278625445,-15.832993293053043,0.0,1.0,1.5
548,17,21,-2.046348278625445,-15.832993293053043,1,548,548,17,21,-2.046348278625445,-15.832993293053043,0.0,1.0,0.5
550,17,23,-0.0463482786254445,-15.832993293053043,1,550,550,17,23,-0.0463482786254445,-15.832993293053043,0.0,1.0,0.5
551,17,24,0.9536517213745554,-15.832993293053043,0,551,551,17,24,0.9536517213745554,-15.832993293053043,0.0,1.0,1.5
552,17,25,1.9536517213745557,-15.832993293053043,0,552,552,17,25,1.9536517213745557,-15.832993293053043,0.0,1.0,1.5
553,17,26,2.9536517213745554,-15.832993293053043,0,553,553,17,26,2.9536517213745554,-15.832993293053043,0.0,1.0,1.5
554,17,27,3.953651721374555,-15.832993293053043,0,554,554,17,27,3.953651721374555,-15.832993293053043,0.0,1.0,1.5
555,17,28,4.9536517213745554,-15.832993293053043,0,555,555,17,28,4.9536517213745554,-15.832993293053043,0.0,1.0,1.5
556,17,29,5.9536517213745554,-15.832993293053043,0,556,556,17,29,5.9536517213745554,-15.832993293053043,0.0,1.0,1.5
557,17,30,6.9536517213745554,-15.832993293053043,0,557,557,17,30,6.9536517213745554,-15.832993293053043,0.0,1.0,1.5
558,18,0,-23.046348278625445,-14.832993293053043,0,558,558,18,0,-23.046348278625445,-14.832993293053043,0.0,1.0,1.5
559,18,1,-22.046348278625445,-14.832993293053043,0,559,559,18,1,-22.046348278625445,-14.832993293053043,0.0,1.0,1.5
560,18,2,-21.046348278625445,-14.832993293053043,0,560,560,18,2,-21.046348278625445,-14.832993293053043,0.0,1.0,1.5
561,18,3,-20.046348278625445,-14.832993293053043,1,561,561,18,3,-20.046348278625445,-14.832993293053043,0.0,1.0,0.5
562,18,4,-19.046348278625445,-14.832993293053043,1,562,562,18,4,-19.046348278625445,-14.832993293053043,0.0,1.0,0.5
