cell_id,row,col,center_x,center_z,feature_density_norm,uncertainty
1247,40,7,-16.046348278625445,7.167006706946957,0.0,1.0
1248,40,8,-15.046348278625445,7.167006706946957,0.0,1.0
1249,40,9,-14.046348278625445,7.167006706946957,0.0,1.0
1250,40,10,-13.046348278625445,7.167006706946957,0.0,1.0
1251,40,11,-12.046348278625445,7.167006706946957,0.0,1.0
1252,40,12,-11.046348278625445,7.167006706946957,0.0,1.0
1253,40,13,-10.046348278625445,7.167006706946957,0.0,1.0
1254,40,14,-9.046348278625445,7.167006706946957,0.0,1.0
1255,40,15,-8.046348278625445,7.167006706946957,0.0,1.0
1256,40,16,-7.0463482786254446,7.167006706946957,0.0,1.0
1257,40,17,-6.0463482786254446,7.167006706946957,0.0,1.0
1258,40,18,-5.0463482786254446,7.167006706946957,0.0,1.0
1259,40,19,-4.0463482786254446,7.167006706946957,0.0,1.0
1260,40,20,-3.0463482786254446,7.167006706946957,0.0,1.0
1261,40,21,-2.0463482786254446,7.167006706946957,0.0,1.0
1262,40,22,-1.0463482786254446,7.167006706946957,0.0,1.0
1263,40,23,-0.04634827862544455,7.167006706946957,0.0,1.0
1264,40,24,0.9536517213745554,7.167006706946957,0.0,1.0
1265,40,25,1.9536517213745554,7.167006706946957,0.0,1.0
1266,40,26,2.9536517213745554,7.167006706946957,0.0,1.0
1267,40,27,3.9536517213745554,7.167006706946957,0.0,1.0
1268,40,28,4.9536517213745554,7.167006706946957,0.0,1.0
1269,40,29,5.9536517213745554,7.167006706946957,0.0,1.0
1270,40,30,6.9536517213745554,7.167006706946957,0.0,1.0
