cell_id,row,col,center_x,center_z,covered,uncertainty,pose_uncertainty,pose_uncertainty_norm,uncertainty_fused
946,30,16,-7.0463482786254446,-2.832993293053044,0,0.8,0.0,0.0,0.4
947,30,17,-6.0463482786254446,-2.832993293053044,0,0.8,0.0,0.0,0.4
948,30,18,-5.0463482786254446,-2.832993293053044,0,0.8,0.0,0.0,0.4
949,30,19,-4.0463482786254446,-2.832993293053044,1,0.2,0.0,0.0,0.1
950,30,20,-3.046348278625445,-2.832993293053044,1,0.2,0.05461021050882683,0.47544438276781337,0.3377221913839067
951,30,21,-2.046348278625445,-2.832993293053044,1,0.2,0.0,0.0,0.1
952,30,22,-1.0463482786254446,-2.832993293053044,1,0.2,0.0,0.0,0.1
953,30,23,-0.0463482786254445,-2.832993293053044,0,0.8,0.0,0.0,0.4
954,30,24,0.9536517213745554,-2.832993293053044,0,0.8,0.0,0.0,0.4
955,30,25,1.953651721374556,-2.832993293053044,0,0.8,0.0,0.0,0.4
956,30,26,2.9536517213745554,-2.832993293053044,0,0.8,0.0,0.0,0.4
957,30,27,3.953651721374555,-2.832993293053044,0,0.8,0.0,0.0,0.4
958,30,28,4.9536517213745554,-2.832993293053044,0,0.8,0.0,0.0,0.4
959,30,29,5.9536517213745554,-2.832993293053044,0,0.8,0.0,0.0,0.4
960,30,30,6.9536517213745554,-2.832993293053044,0,0.8,0.0,0.0,0.4
961,31,0,-23.046348278625445,-1.832993293053044,0,0.8,0.0,0.0,0.4
962,31,1,-22.046348278625445,-1.832993293053044,0,0.8,0.0,0.0,0.4
963,31,2,-21.046348278625445,-1.832993293053044,0,0.8,0.0,0.0,0.4
964,31,3,-20.046348278625445,-1.832993293053044,0,0.8,0.0,0.0,0.4
965,31,4,-19.046348278625445,-1.832993293053044,0,0.8,0.0,0.0,0.4
966,31,5,-18.046348278625445,-1.832993293053044,0,0.8,0.0,0.0,0.4
967,31,6,-17.046348278625445,-1.832993293053044,0,0.8,0.0,0.0,0.4
968,31,7,-16.046348278625445,-1.832993293053044,0,0.8,0.0,0.0,0.4
969,31,8,-15.046348278625445,-1.832993293053044,0,0.8,0.0,0.0,0.4
970,31,9,-14.046348278625445,-1.832993293053044,0,0.8,0.0,0.0,0.4
971,31,10,-13.046348278625445,-1.832993293053044,0,0.8,0.0,0.0,0.4
972,31,11,-12.046348278625445,-1.832993293053044,0,0.8,0.0,0.0,0.4
973,31,12,-11.046348278625445,-1.832993293053044,0,0.8,0.0,0.0,0.4
974,31,13,-10.046348278625445,-1.832993293053044,0,0.8,0.0,0.0,0.4
975,31,14,-9.046348278625445,-1.832993293053044,0,0.8,0.0,0.0,0.4
976,31,15,-8.046348278625445,-1.832993293053044,0,0.8,0.0,0.0,0.4
977,31,16,-7.0463482786254446,-1.832993293053044,0,0.8,0.0,0.0,0.4
978,31,17,-6.0463482786254446,-1.832993293053044,0,0.8,0.0,0.0,0.4
979,31,18,-5.0463482786254446,-1.832993293053044,0,0.8,0.0,0.0,0.4
980,31,19,-4.0463482786254446,-1.832993293053044,1,0.2,0.0,0.0,0.1
981,31,20,-3.046348278625445,-1.832993293053044,1,0.2,0.03645940495492513,0.31593943687112774,0.2579697184355639
982,31,21,-2.046348278625445,-1.832993293053044,1,0.2,0.0,0.0,0.1
983,31,22,-1.0463482786254446,-1.832993293053044,1,0.2,0.0,0.0,0.1
984,31,23,-0.0463482786254445,-1.832993293053044,1,0.2,0.0,0.0,0.1
985,31,24,0.9536517213745554,-1.832993293053044,0,0.8,0.0,0.0,0.4
986,31,25,1.953651721374556,-1.832993293053044,0,0.8,0.0,0.0,0.4
987,31,26,2.9536517213745554,-1.832993293053044,0,0.8,0.0,0.0,0.4
988,31,27,3.953651721374555,-1.832993293053044,0,0.8,0.0,0.0,0.4
989,31,28,4.9536517213745554,-1.832993293053044,0,0.8,0.0,0.0,0.4
990,31,29,5.9536517213745554,-1.832993293053044,0,0.8,0.0,0.0,0.4
991,31,30,6.9536517213745554,-1.832993293053044,0,0.8,0.0,0.0,0.4
992,32,0,-23.046348278625445,-0.8329932930530433,0,0.8,0.0,0.0,0.4
993,32,1,-22.046348278625445,-0.8329932930530433,0,0.8,0.0,0.0,0.4
994,32,2,-21.046348278625445,-0.8329932930530433,0,0.8,0.0,0.0,0.4
995,32,3,-20.046348278625445,-0.8329932930530433,0,0.8,0.0,0.0,0.4
996,32,4,-19.046348278625445,-0.8329932930530433,0,0.8,0.0,0.0,0.4
997,32,5,-18.046348278625445,-0.8329932930530433,0,0.8,0.0,0.0,0.4
998,32,6,-17.046348278625445,-0.8329932930530433,0,0.8,0.0,0.0,0.4
999,32,7,-16.046348278625445,-0.8329932930530433,0,0.8,0.0,0.0,0.4
1000,32,8,-15.046348278625445,-0.8329932930530433,0,0.8,0.0,0.0,0.4
1001,32,9,-14.046348278625445,-0.8329932930530433,0,0.8,0.0,0.0,0.4
1002,32,10,-13.046348278625445,-0.8329932930530433,0,0.8,0.0,0.0,0.4
1003,32,11,-12.046348278625445,-0.8329932930530433,0,0.8,0.0,0.0,0.4
1004,32,12,-11.046348278625445,-0.8329932930530433,0,0.8,0.0,0.0,0.4
1005,32,13,-10.046348278625445,-0.8329932930530433,0,0.8,0.0,0.0,0.4
1006,32,14,-9.046348278625445,-0.8329932930530433,0,0.8,0.0,0.0,0.4
1007,32,15,-8.046348278625445,-0.8329932930530433,0,0.8,0.0,0.0,0.4
1008,32,16,-7.0463482786254446,-0.8329932930530433,0,0.8,0.0,0.0,0.4
1009,32,17,-6.0463482786254446,-0.8329932930530433,0,0.8,0.0,0.0,0.4
1010,32,18,-5.0463482786254446,-0.8329932930530433,0,0.8,0.0,0.0,0.4
1011,32,19,-4.0463482786254446,-0.8329932930530433,1,0.2,0.0,0.0,0.1
1012,32,20,-3.046348278625445,-0.8329932930530433,1,0.2,0.055237578771874664,0.4809575452860043,0.3404787726430022
1013,32,21,-2.046348278625445,-0.8329932930530433,1,0.2,0.023814341251880325,0.20481763592269867,0.20240881796134935
1014,32,22,-1.0463482786254446,-0.8329932930530433,1,0.2,0.040402035155289326,0.35058632981106935,0.2752931649055347
1015,32,23,-0.0463482786254445,-0.8329932930530433,1,0.2,0.008662617954449928,0.07166790889701978,0.1358339544485099
1016,32,24,0.9536517213745554,-0.8329932930530433,1,0.2,0.0,0.0,0.1
1017,32,25,1.953651721374556,-0.8329932930530433,0,0.8,0.0,0.0,0.4
1018,32,26,2.9536517213745554,-0.8329932930530433,0,0.8,0.0,0.0,0.4
1019,32,27,3.953651721374555,-0.8329932930530433,0,0.8,0.0,0.0,0.4
1020,32,28,4.9536517213745554,-0.8329932930530433,0,0.8,0.0,0.0,0.4
1021,32,29,5.9536517213745554,-0.8329932930530433,0,0.8,0.0,0.0,0.4
1022,32,30,6.9536517213745554,-0.8329932930530433,0,0.8,0.0,0.0,0.4
1023,33,0,-23.046348278625445,0.1670067069469567,0,0.8,0.0,0.0,0.4
1024,33,1,-22.046348278625445,0.1670067069469567,0,0.8,0.0,0.0,0.4
1025,33,2,-21.046348278625445,0.1670067069469567,0,0.8,0.0,0.0,0.4
1026,33,3,-20.046348278625445,0.1670067069469567,0,0.8,0.0,0.0,0.4
1027,33,4,-19.046348278625445,0.1670067069469567,0,0.8,0.0,0.0,0.4
1028,33,5,-18.046348278625445,0.1670067069469567,0,0.8,0.0,0.0,0.4
1029,33,6,-17.046348278625445,0.1670067069469567,0,0.8,0.0,0.0,0.4
1030,33,7,-16.046348278625445,0.1670067069469567,0,0.8,0.0,0.0,0.4
1031,33,8,-15.046348278625445,0.1670067069469567,0,0.8,0.0,0.0,0.4
1032,33,9,-14.046348278625445,0.1670067069469567,0,0.8,0.0,0.0,0.4
1033,33,10,-13.046348278625445,0.1670067069469567,0,0.8,0.0,0.0,0.4
1034,33,11,-12.046348278625445,0.1670067069469567,0,0.8,0.0,0.0,0.4
1035,33,12,-11.046348278625445,0.1670067069469567,0,0.8,0.0,0.0,0.4
1036,33,13,-10.046348278625445,0.1670067069469567,0,0.8,0.0,0.0,0.4
1037,33,14,-9.046348278625445,0.1670067069469567,0,0.8,0.0,0.0,0.4
1038,33,15,-8.046348278625445,0.1670067069469567,0,0.8,0.0,0.0,0.4
1039,33,16,-7.0463482786254446,0.1670067069469567,0,0.8,0.0,0.0,0.4
1040,33,17,-6.0463482786254446,0.1670067069469567,0,0.8,0.0,0.0,0.4
1041,33,18,-5.0463482786254446,0.1670067069469567,1,0.2,0.0,0.0,0.1
1042,33,19,-4.0463482786254446,0.1670067069469567,1,0.2,0.04756932392120547,0.4135707523722835,0.30678537618614177
1043,33,20,-3.046348278625445,0.1670067069469567,1,0.2,0.07178064752829925,0.6263340840364534,0.41316704201822674
1044,33,21,-2.046348278625445,0.1670067069469567,1,0.2,0.03125885271752354,0.2702382253851551,0.23511911269257754
1045,33,22,-1.0463482786254446,0.1670067069469567,1,0.2,0.08141722440126209,0.7110180209662267,0.4555090104831133
1046,33,23,-0.0463482786254445,0.1670067069469567,1,0.2,0.07168014249395878,0.625450869789173,0.41272543489458646
1047,33,24,0.9536517213745554,0.1670067069469567,1,0.2,0.0,0.0,0.1
1048,33,25,1.953651721374556,0.1670067069469567,1,0.2,0.0,0.0,0.1
1049,33,26,2.9536517213745554,0.1670067069469567,1,0.2,0.0,0.0,0.1
1050,33,27,3.953651721374555,0.1670067069469567,0,0.8,0.0,0.0,0.4
1051,33,28,4.9536517213745554,0.1670067069469567,0,0.8,0.0,0.0,0.4
1052,33,29,5.9536517213745554,0.1670067069469567,0,0.8,0.0,0.0,0.4
1053,33,30,6.9536517213745554,0.1670067069469567,0,0.8,0.0,0.0,0.4
1054,34,0,-23.046348278625445,1.1670067069469567,0,0.8,0.0,0.0,0.4
1055,34,1,-22.046348278625445,1.1670067069469567,0,0.8,0.0,0.0,0.4
1056,34,2,-21.046348278625445,1.1670067069469567,0,0.8,0.0,0.0,0.4
1057,34,3,-20.046348278625445,1.1670067069469567,0,0.8,0.0,0.0,0.4
1058,34,4,-19.046348278625445,1.1670067069469567,0,0.8,0.0,0.0,0.4
1059,34,5,-18.046348278625445,1.1670067069469567,0,0.8,0.0,0.0,0.4
1060,34,6,-17.046348278625445,1.1670067069469567,0,0.8,0.0,0.0,0.4
1061,34,7,-16.046348278625445,1.1670067069469567,0,0.8,0.0,0.0,0.4
1062,34,8,-15.046348278625445,1.1670067069469567,0,0.8,0.0,0.0,0.4
1063,34,9,-14.046348278625445,1.1670067069469567,0,0.8,0.0,0.0,0.4
1064,34,10,-13.046348278625445,1.1670067069469567,0,0.8,0.0,0.0,0.4
1065,34,11,-12.046348278625445,1.1670067069469567,0,0.8,0.0,0.0,0.4
1066,34,12,-11.046348278625445,1.1670067069469567,0,0.8,0.0,0.0,0.4
1067,34,13,-10.046348278625445,1.1670067069469567,0,0.8,0.0,0.0,0.4
1068,34,14,-9.046348278625445,1.1670067069469567,0,0.8,0.0,0.0,0.4
1069,34,15,-8.046348278625445,1.1670067069469567,0,0.8,0.0,0.0,0.4
1070,34,16,-7.0463482786254446,1.1670067069469567,0,0.8,0.0,0.0,0.4
1071,34,17,-6.0463482786254446,1.1670067069469567,1,0.2,0.0,0.0,0.1
1072,34,18,-5.0463482786254446,1.1670067069469567,1,0.2,0.0,0.0,0.1
1073,34,19,-4.0463482786254446,1.1670067069469567,1,0.2,0.08676710995641236,0.7580315379968398,0.4790157689984199
1074,34,20,-3.046348278625445,1.1670067069469567,1,0.2,0.07273524256263754,0.6347228372988475,0.4173614186494238
1075,34,21,-2.046348278625445,1.1670067069469567,1,0.2,0.0,0.0,0.1
1076,34,22,-1.0463482786254446,1.1670067069469567,1,0.2,0.02807091789034853,0.24222341520933868,0.22111170760466936
1077,34,23,-0.0463482786254445,1.1670067069469567,1,0.2,0.0,0.0,0.1
1078,34,24,0.9536517213745554,1.1670067069469567,1,0.2,0.04071588720572109,0.35334438670143814,0.2766721933507191
1079,34,25,1.953651721374556,1.1670067069469567,1,0.2,0.053035962508678015,0.46161026717740505,0.33080513358870256
1080,34,26,2.9536517213745554,1.1670067069469567,1,0.2,0.0,0.0,0.1
1081,34,27,3.953651721374555,1.1670067069469567,0,0.8,0.0,0.0,0.4
1082,34,28,4.9536517213745554,1.1670067069469567,0,0.8,0.0,0.0,0.4
1083,34,29,5.9536517213745554,1.1670067069469567,0,0.8,0.0,0.0,0.4
1084,34,30,6.9536517213745554,1.1670067069469567,0,0.8,0.0,0.0,0.4
1085,35,0,-23.046348278625445,2.1670067069469567,0,0.8,0.0,0.0,0.4
1086,35,1,-22.046348278625445,2.1670067069469567,0,0.8,0.0,0.0,0.4
1087,35,2,-21.046348278625445,2.1670067069469567,0,0.8,0.0,0.0,0.4
1088,35,3,-20.046348278625445,2.1670067069469567,0,0.8,0.0,0.0,0.4
1089,35,4,-19.046348278625445,2.1670067069469567,0,0.8,0.0,0.0,0.4
1090,35,5,-18.046348278625445,2.1670067069469567,0,0.8,0.0,0.0,0.4
1091,35,6,-17.046348278625445,2.1670067069469567,0,0.8,0.0,0.0,0.4
1092,35,7,-16.046348278625445,2.1670067069469567,0,0.8,0.0,0.0,0.4
1093,35,8,-15.046348278625445,2.1670067069469567,0,0.8,0.0,0.0,0.4
1094,35,9,-14.046348278625445,2.1670067069469567,0,0.8,0.0,0.0,0.4
1095,35,10,-13.046348278625445,2.1670067069469567,0,0.8,0.0,0.0,0.4
1096,35,11,-12.046348278625445,2.1670067069469567,0,0.8,0.0,0.0,0.4
1097,35,12,-11.046348278625445,2.1670067069469567,0,0.8,0.0,0.0,0.4
1098,35,13,-10.046348278625445,2.1670067069469567,0,0.8,0.0,0.0,0.4
1099,35,14,-9.046348278625445,2.1670067069469567,0,0.8,0.0,0.0,0.4
1100,35,15,-8.046348278625445,2.1670067069469567,0,0.8,0.0,0.0,0.4
1101,35,16,-7.0463482786254446,2.1670067069469567,0,0.8,0.0,0.0,0.4
1102,35,17,-6.0463482786254446,2.1670067069469567,1,0.2,0.0,0.0,0.1
1103,35,18,-5.0463482786254446,2.1670067069469567,1,0.2,0.020415990254673402,0.17495373867925548,0.18747686933962776
1104,35,19,-4.0463482786254446,2.1670067069469567,1,0.2,0.03610822728354523,0.31285337133496016,0.25642668566748006
1105,35,20,-3.046348278625445,2.1670067069469567,1,0.2,0.0,0.0,0.1
1106,35,21,-2.046348278625445,2.1670067069469567,1,0.2,0.003207912256711471,0.02373325747803143,0.11186662873901572
1107,35,22,-1.0463482786254446,2.1670067069469567,1,0.2,0.0,0.0,0.1
1108,35,23,-0.0463482786254445,2.1670067069469567,1,0.2,0.008512039312240635,0.07034465973832739,0.1351723298691637
1109,35,24,0.9536517213745554,2.1670067069469567,1,0.2,0.030952893387106405,0.26754952783397223,0.23377476391698612
1110,35,25,1.953651721374556,2.1670067069469567,1,0.2,0.028462532051189753,0.24566482696111233,0.22283241348055616
1111,35,26,2.9536517213745554,2.1670067069469567,1,0.2,0.0,0.0,0.1
1112,35,27,3.953651721374555,2.1670067069469567,0,0.8,0.0,0.0,0.4
1113,35,28,4.9536517213745554,2.1670067069469567,0,0.8,0.0,0.0,0.4
1114,35,29,5.9536517213745554,2.1670067069469567,0,0.8,0.0,0.0,0.4
1115,35,30,6.9536517213745554,2.1670067069469567,0,0.8,0.0,0.0,0.4
1116,36,0,-23.046348278625445,3.1670067069469567,0,0.8,0.0,0.0,0.4
1117,36,1,-22.046348278625445,3.1670067069469567,0,0.8,0.0,0.0,0.4
1118,36,2,-21.046348278625445,3.1670067069469567,0,0.8,0.0,0.0,0.4
1119,36,3,-20.046348278625445,3.1670067069469567,0,0.8,0.0,0.0,0.4
1120,36,4,-19.046348278625445,3.1670067069469567,0,0.8,0.0,0.0,0.4
1121,36,5,-18.046348278625445,3.1670067069469567,0,0.8,0.0,0.0,0.4
1122,36,6,-17.046348278625445,3.1670067069469567,0,0.8,0.0,0.0,0.4
1123,36,7,-16.046348278625445,3.1670067069469567,0,0.8,0.0,0.0,0.4
1124,36,8,-15.046348278625445,3.1670067069469567,0,0.8,0.0,0.0,0.4
1125,36,9,-14.046348278625445,3.1670067069469567,0,0.8,0.0,0.0,0.4
1126,36,10,-13.046348278625445,3.1670067069469567,0,0.8,0.0,0.0,0.4
1127,36,11,-12.046348278625445,3.1670067069469567,0,0.8,0.0,0.0,0.4
1128,36,12,-11.046348278625445,3.1670067069469567,0,0.8,0.0,0.0,0.4
1129,36,13,-10.046348278625445,3.1670067069469567,0,0.8,0.0,0.0,0.4
1130,36,14,-9.046348278625445,3.1670067069469567,0,0.8,0.0,0.0,0.4
1131,36,15,-8.046348278625445,3.1670067069469567,0,0.8,0.0,0.0,0.4
1132,36,16,-7.0463482786254446,3.1670067069469567,0,0.8,0.0,0.0,0.4
1133,36,17,-6.0463482786254446,3.1670067069469567,1,0.2,0.0,0.0,0.1
1134,36,18,-5.0463482786254446,3.1670067069469567,1,0.2,0.03885215385914347,0.33696634299814865,0.2684831714990743
1135,36,19,-4.0463482786254446,3.1670067069469567,1,0.2,0.0,0.0,0.1
1136,36,20,-3.046348278625445,3.1670067069469567,1,0.2,0.0,0.0,0.1
1137,36,21,-2.046348278625445,3.1670067069469567,1,0.2,0.0548621790685433,0.47765862231579875,0.3388293111578994
1138,36,22,-1.0463482786254446,3.1670067069469567,1,0.2,0.04082440387593377,0.35429800529207095,0.2771490026460355
1139,36,23,-0.0463482786254445,3.1670067069469567,1,0.2,0.0,0.0,0.1
1140,36,24,0.9536517213745554,3.1670067069469567,1,0.2,0.0,0.0,0.1
1141,36,25,1.953651721374556,3.1670067069469567,1,0.2,0.0,0.0,0.1
1142,36,26,2.9536517213745554,3.1670067069469567,0,0.8,0.0,0.0,0.4
1143,36,27,3.953651721374555,3.1670067069469567,0,0.8,0.0,0.0,0.4
1144,36,28,4.9536517213745554,3.1670067069469567,0,0.8,0.0,0.0,0.4
1145,36,29,5.9536517213745554,3.1670067069469567,0,0.8,0.0,0.0,0.4
1146,36,30,6.9536517213745554,3.1670067069469567,0,0.8,0.0,0.0,0.4
1147,37,0,-23.046348278625445,4.167006706946957,0,0.8,0.0,0.0,0.4
1148,37,1,-22.046348278625445,4.167006706946957,0,0.8,0.0,0.0,0.4
1149,37,2,-21.046348278625445,4.167006706946957,0,0.8,0.0,0.0,0.4
1150,37,3,-20.046348278625445,4.167006706946957,0,0.8,0.0,0.0,0.4
1151,37,4,-19.046348278625445,4.167006706946957,0,0.8,0.0,0.0,0.4
1152,37,5,-18.046348278625445,4.167006706946957,0,0.8,0.0,0.0,0.4
1153,37,6,-17.046348278625445,4.167006706946957,0,0.8,0.0,0.0,0.4
1154,37,7,-16.046348278625445,4.167006706946957,0,0.8,0.0,0.0,0.4
1155,37,8,-15.046348278625445,4.167006706946957,0,0.8,0.0,0.0,0.4
1156,37,9,-14.046348278625445,4.167006706946957,0,0.8,0.0,0.0,0.4
1157,37,10,-13.046348278625445,4.167006706946957,0,0.8,0.0,0.0,0.4
1158,37,11,-12.046348278625445,4.167006706946957,0,0.8,0.0,0.0,0.4
1159,37,12,-11.046348278625445,4.167006706946957,0,0.8,0.0,0.0,0.4
1160,37,13,-10.046348278625445,4.167006706946957,0,0.8,0.0,0.0,0.4
1161,37,14,-9.046348278625445,4.167006706946957,0,0.8,0.0,0.0,0.4
1162,37,15,-8.046348278625445,4.167006706946957,0,0.8,0.0,0.0,0.4
1163,37,16,-7.0463482786254446,4.167006706946957,0,0.8,0.0,0.0,0.4
1164,37,17,-6.0463482786254446,4.167006706946957,0,0.8,0.0,0.0,0.4
1165,37,18,-5.0463482786254446,4.167006706946957,1,0.2,0.0,0.0,0.1
1166,37,19,-4.0463482786254446,4.167006706946957,0,0.8,0.0,0.0,0.4
1167,37,20,-3.046348278625445,4.167006706946957,1,0.2,0.0,0.0,0.1
1168,37,21,-2.046348278625445,4.167006706946957,1,0.2,0.003636619544197159,0.027500634771168726,0.11375031738558437
1169,37,22,-1.0463482786254446,4.167006706946957,1,0.2,0.0,0.0,0.1
1170,37,23,-0.0463482786254445,4.167006706946957,1,0.2,0.0,0.0,0.1
1171,37,24,0.9536517213745554,4.167006706946957,0,0.8,0.0,0.0,0.4
1172,37,25,1.953651721374556,4.167006706946957,0,0.8,0.0,0.0,0.4
1173,37,26,2.9536517213745554,4.167006706946957,0,0.8,0.0,0.0,0.4
1174,37,27,3.953651721374555,4.167006706946957,0,0.8,0.0,0.0,0.4
1175,37,28,4.9536517213745554,4.167006706946957,0,0.8,0.0,0.0,0.4
1176,37,29,5.9536517213745554,4.167006706946957,0,0.8,0.0,0.0,0.4
1177,37,30,6.9536517213745554,4.167006706946957,0,0.8,0.0,0.0,0.4
1178,38,0,-23.046348278625445,5.167006706946957,0,0.8,0.0,0.0,0.4
1179,38,1,-22.046348278625445,5.167006706946957,0,0.8,0.0,0.0,0.4
1180,38,2,-21.046348278625445,5.167006706946957,0,0.8,0.0,0.0,0.4
1181,38,3,-20.046348278625445,5.167006706946957,0,0.8,0.0,0.0,0.4
1182,38,4,-19.046348278625445,5.167006706946957,0,0.8,0.0,0.0,0.4
1183,38,5,-18.046348278625445,5.167006706946957,0,0.8,0.0,0.0,0.4
1184,38,6,-17.046348278625445,5.167006706946957,0,0.8,0.0,0.0,0.4
1185,38,7,-16.046348278625445,5.167006706946957,0,0.8,0.0,0.0,0.4
1186,38,8,-15.046348278625445,5.167006706946957,0,0.8,0.0,0.0,0.4
1187,38,9,-14.046348278625445,5.167006706946957,0,0.8,0.0,0.0,0.4
1188,38,10,-13.046348278625445,5.167006706946957,0,0.8,0.0,0.0,0.4
1189,38,11,-12.046348278625445,5.167006706946957,0,0.8,0.0,0.0,0.4
1190,38,12,-11.046348278625445,5.167006706946957,0,0.8,0.0,0.0,0.4
1191,38,13,-10.046348278625445,5.167006706946957,0,0.8,0.0,0.0,0.4
1192,38,14,-9.046348278625445,5.167006706946957,0,0.8,0.0,0.0,0.4
1193,38,15,-8.046348278625445,5.167006706946957,0,0.8,0.0,0.0,0.4
1194,38,16,-7.0463482786254446,5.167006706946957,0,0.8,0.0,0.0,0.4
1195,38,17,-6.0463482786254446,5.167006706946957,0,0.8,0.0,0.0,0.4
1196,38,18,-5.0463482786254446,5.167006706946957,0,0.8,0.0,0.0,0.4
1197,38,19,-4.0463482786254446,5.167006706946957,0,0.8,0.0,0.0,0.4
1198,38,20,-3.046348278625445,5.167006706946957,0,0.8,0.0,0.0,0.4
1199,38,21,-2.046348278625445,5.167006706946957,0,0.8,0.0,0.0,0.4
1200,38,22,-1.0463482786254446,5.167006706946957,0,0.8,0.0,0.0,0.4
1201,38,23,-0.0463482786254445,5.167006706946957,0,0.8,0.0,0.0,0.4
1202,38,24,0.9536517213745554,5.167006706946957,0,0.8,0.0,0.0,0.4
1203,38,25,1.953651721374556,5.167006706946957,0,0.8,0.0,0.0,0.4
1204,38,26,2.9536517213745554,5.167006706946957,0,0.8,0.0,0.0,0.4
1205,38,27,3.953651721374555,5.167006706946957,0,0.8,0.0,0.0,0.4
1206,38,28,4.9536517213745554,5.167006706946957,0,0.8,0.0,0.0,0.4
1207,38,29,5.9536517213745554,5.167006706946957,0,0.8,0.0,0.0,0.4
1208,38,30,6.9536517213745554,5.167006706946957,0,0.8,0.0,0.0,0.4
1209,39,0,-23.046348278625445,6.167006706946957,0,0.8,0.0,0.0,0.4
1210,39,1,-22.046348278625445,6.167006706946957,0,0.8,0.0,0.0,0.4
1211,39,2,-21.046348278625445,6.167006706946957,0,0.8,0.0,0.0,0.4
1212,39,3,-20.046348278625445,6.167006706946957,0,0.8,0.0,0.0,0.4
1213,39,4,-19.046348278625445,6.167006706946957,0,0.8,0.0,0.0,0.4
1214,39,5,-18.046348278625445,6.167006706946957,0,0.8,0.0,0.0,0.4
1215,39,6,-17.046348278625445,6.167006706946957,0,0.8,0.0,0.0,0.4
1216,39,7,-16.046348278625445,6.167006706946957,0,0.8,0.0,0.0,0.4
1217,39,8,-15.046348278625445,6.167006706946957,0,0.8,0.0,0.0,0.4
1218,39,9,-14.046348278625445,6.167006706946957,0,0.8,0.0,0.0,0.4
1219,39,10,-13.046348278625445,6.167006706946957,0,0.8,0.0,0.0,0.4
1220,39,11,-12.046348278625445,6.167006706946957,0,0.8,0.0,0.0,0.4
1221,39,12,-11.046348278625445,6.167006706946957,0,0.8,0.0,0.0,0.4
1222,39,13,-10.046348278625445,6.167006706946957,0,0.8,0.0,0.0,0.4
1223,39,14,-9.046348278625445,6.167006706946957,0,0.8,0.0,0.0,0.4
1224,39,15,-8.046348278625445,6.167006706946957,0,0.8,0.0,0.0,0.4
1225,39,16,-7.0463482786254446,6.167006706946957,0,0.8,0.0,0.0,0.4
1226,39,17,-6.0463482786254446,6.167006706946957,0,0.8,0.0,0.0,0.4
1227,39,18,-5.0463482786254446,6.167006706946957,0,0.8,0.0,0.0,0.4
1228,39,19,-4.0463482786254446,6.167006706946957,0,0.8,0.0,0.0,0.4
1229,39,20,-3.046348278625445,6.167006706946957,0,0.8,0.0,0.0,0.4
1230,39,21,-2.046348278625445,6.167006706946957,0,0.8,0.0,0.0,0.4
1231,39,22,-1.0463482786254446,6.167006706946957,0,0.8,0.0,0.0,0.4
1232,39,23,-0.0463482786254445,6.167006706946957,0,0.8,0.0,0.0,0.4
1233,39,24,0.9536517213745554,6.167006706946957,0,0.8,0.0,0.0,0.4
1234,39,25,1.953651721374556,6.167006706946957,0,0.8,0.0,0.0,0.4
1235,39,26,2.9536517213745554,6.167006706946957,0,0.8,0.0,0.0,0.4
1236,39,27,3.953651721374555,6.167006706946957,0,0.8,0.0,0.0,0.4
1237,39,28,4.9536517213745554,6.167006706946957,0,0.8,0.0,0.0,0.4
1238,39,29,5.9536517213745554,6.167006706946957,0,0.8,0.0,0.0,0.4
1239,39,30,6.9536517213745554,6.167006706946957,0,0.8,0.0,0.0,0.4
1240,40,0,-23.046348278625445,7.167006706946957,0,0.8,0.0,0.0,0.4
1241,40,1,-22.046348278625445,7.167006706946957,0,0.8,0.0,0.0,0.4
1242,40,2,-21.046348278625445,7.167006706946957,0,0.8,0.0,0.0,0.4
1243,40,3,-20.046348278625445,7.167006706946957,0,0.8,0.0,0.0,0.4
1244,40,4,-19.046348278625445,7.167006706946957,0,0.8,0.0,0.0,0.4
1245,40,5,-18.046348278625445,7.167006706946957,0,0.8,0.0,0.0,0.4
1246,40,6,-17.046348278625445,7.167006706946957,0,0.8,0.0,0.0,0.4
1247,40,7,-16.046348278625445,7.167006706946957,0,0.8,0.0,0.0,0.4
1248,40,8,-15.046348278625445,7.167006706946957,0,0.8,0.0,0.0,0.4
1249,40,9,-14.046348278625445,7.167006706946957,0,0.8,0.0,0.0,0.4
1250,40,10,-13.046348278625445,7.167006706946957,0,0.8,0.0,0.0,0.4
1251,40,11,-12.046348278625445,7.167006706946957,0,0.8,0.0,0.0,0.4
1252,40,12,-11.046348278625445,7.167006706946957,0,0.8,0.0,0.0,0.4
1253,40,13,-10.046348278625445,7.167006706946957,0,0.8,0.0,0.0,0.4
1254,40,14,-9.046348278625445,7.167006706946957,0,0.8,0.0,0.0,0.4
1255,40,15,-8.046348278625445,7.167006706946957,0,0.8,0.0,0.0,0.4
1256,40,16,-7.0463482786254446,7.167006706946957,0,0.8,0.0,0.0,0.4
1257,40,17,-6.0463482786254446,7.167006706946957,0,0.8,0.0,0.0,0.4
1258,40,18,-5.0463482786254446,7.167006706946957,0,0.8,0.0,0.0,0.4
1259,40,19,-4.0463482786254446,7.167006706946957,0,0.8,0.0,0.0,0.4
1260,40,20,-3.046348278625445,7.167006706946957,0,0.8,0.0,0.0,0.4
1261,40,21,-2.046348278625445,7.167006706946957,0,0.8,0.0,0.0,0.4
1262,40,22,-1.0463482786254446,7.167006706946957,0,0.8,0.0,0.0,0.4
